StationName,DateTime,Date,Analyte,DataStatus,ShortStationName,StationNumber,SampleCode,AnalyteAbbr,Result,ResultSign,Units,Method,Depth,Description,Notes,NOTES TS,KeepRecord
Old River near Bacon Island @ USGS Pile,10/6/2015 9:15,10/6/2015,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1436,Turbidity,3.04,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q494,yes
Old River near Bacon Island @ USGS Pile,10/6/2015 9:20,10/6/2015,Field Turbidity,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1428,Turbidity,3.04,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q495,no
Old River near Bacon Island @ USGS Pile,10/6/2015 9:15,10/6/2015,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1436,Temperature,21.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q494,yes
Old River near Bacon Island @ USGS Pile,10/6/2015 9:20,10/6/2015,Field Water Temperature,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1428,Temperature,21.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q495,no
Old River near Bacon Island @ USGS Pile,10/6/2015 9:15,10/6/2015,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1436,pH,7.54,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q494,yes
Old River near Bacon Island @ USGS Pile,10/6/2015 9:20,10/6/2015,Field pH,"3000 - Public, Review Status Unknown",OBI @ USGS Pile,B9D75821343A,CF1015B1428,pH,7.54,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q495,no
Old River near Frank's Tract,3/30/2010 9:13,3/30/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0083,Conductivity_top,146.3,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,results are the same as the 09:14 reading and the field record values,no
Old River near Frank's Tract,3/30/2010 9:14,3/30/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0096,Conductivity_top,246.3,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 03/30/2010 shows 09:14 time for field instrument reading,yes
Old River near Frank's Tract,3/30/2010 9:13,3/30/2010,Field Turbidity,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0083,Turbidity,7.93,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q502,no
Old River near Frank's Tract,3/30/2010 9:14,3/30/2010,Field Turbidity,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0096,Turbidity,7.93,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q503,yes
Old River near Frank's Tract,3/30/2010 9:13,3/30/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0083,Temperature,15.5,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q502,no
Old River near Frank's Tract,3/30/2010 9:14,3/30/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0096,Temperature,15.5,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q503,yes
Old River near Frank's Tract,3/30/2010 9:13,3/30/2010,Field pH,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0083,pH,7.88,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q502,no
Old River near Frank's Tract,3/30/2010 9:14,3/30/2010,Field pH,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0310B0096,pH,7.88,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q503,yes
Old River near Frank's Tract,8/4/2010 9:10,8/4/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0200,Conductivity_top,207.7,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,results are the same as the 09:13 reading and the field record values,no
Old River near Frank's Tract,8/4/2010 9:13,8/4/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0208,Conductivity_top,207.7,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 08/04/2010 shows 09:13 time for field instrument reading,yes
Old River near Frank's Tract,8/4/2010 9:10,8/4/2010,Field Turbidity,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0200,Turbidity,3.93,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q510,no
Old River near Frank's Tract,8/4/2010 9:13,8/4/2010,Field Turbidity,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0208,Turbidity,3.93,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q511,yes
Old River near Frank's Tract,8/4/2010 9:10,8/4/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0200,Temperature,21.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q510,no
Old River near Frank's Tract,8/4/2010 9:13,8/4/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0208,Temperature,21.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q511,yes
Old River near Frank's Tract,8/4/2010 9:10,8/4/2010,Field pH,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0200,pH,8.21,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q510,no
Old River near Frank's Tract,8/4/2010 9:13,8/4/2010,Field pH,"3000 - Public, Review Status Unknown",OR Nr Franks Tract,B9D80431347,CFJ0810B0208,pH,8.21,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q511,yes
San Joaquin River at Blind Point,3/17/2010 0:00,3/17/2010,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CFD0310B0112,Conductivity_top,266.2,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.5 Meters,Blind Point,NA,results are the same as the 11:06 reading and the field record values,no
San Joaquin River at Blind Point,3/17/2010 11:06,3/17/2010,Field Specific Conductance,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CFF0310B2050,Conductivity_top,266.2,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 03/17/2010 shows 11:06 time for field instrument reading,yes
San Joaquin River at Blind Point,3/17/2010 0:00,3/17/2010,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CFD0310B0112,Temperature,13.3,=,°C,EPA 170.1 (Field) [1]*,.5 Meters,Blind Point,NA,See Q518,no
San Joaquin River at Blind Point,3/17/2010 11:06,3/17/2010,Field Water Temperature,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CFF0310B2050,Temperature,13.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q519,yes
San Joaquin River at Blind Point,3/17/2010 0:00,3/17/2010,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CFD0310B0112,pH,7.89,=,pH Units,EPA 150.1 (Field) [1]*,.5 Meters,Blind Point,NA,See Q518,no
San Joaquin River at Blind Point,3/17/2010 11:06,3/17/2010,Field pH,"3500 - Public, Reviewed and Validated",Blind Point,B9D80201431,CFF0310B2050,pH,7.89,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q519,yes
San Joaquin River at Prisoner's Point,1/25/2010 14:00,1/25/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0110B1896,Conductivity_top,290.7,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Cannot find records for this collection,no
San Joaquin River at Prisoner's Point,1/25/2010 14:02,1/25/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0110B1887,Conductivity_top,290.7,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,See Q524,no
San Joaquin River at Prisoner's Point,1/25/2010 14:00,1/25/2010,Field Turbidity,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0110B1896,Turbidity,90.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q524,no
San Joaquin River at Prisoner's Point,1/25/2010 14:02,1/25/2010,Field Turbidity,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0110B1887,Turbidity,90.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q524,no
San Joaquin River at Prisoner's Point,1/25/2010 14:00,1/25/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0110B1896,Temperature,8.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q524,no
San Joaquin River at Prisoner's Point,1/25/2010 14:02,1/25/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",SJR at Prisoner's P,B9D80361334,CFF0110B1887,Temperature,8.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q524,no
Three Mile Slough at San Joaquin River,3/10/2010 12:35,3/10/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0043,Conductivity_top,220.8,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,results are the same as the 12:36 reading and the field record values,no
Three Mile Slough at San Joaquin River,3/10/2010 12:36,3/10/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0310B2046,Conductivity_top,220.8,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 03/10/2010 shows 12:36 time for field instrument reading,yes
Three Mile Slough at San Joaquin River,3/10/2010 12:35,3/10/2010,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0043,Turbidity,26.2,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q530,no
Three Mile Slough at San Joaquin River,3/10/2010 12:36,3/10/2010,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0310B2046,Turbidity,26.2,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q531,yes
Three Mile Slough at San Joaquin River,3/10/2010 12:35,3/10/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0043,Temperature,11.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q530,no
Three Mile Slough at San Joaquin River,3/10/2010 12:36,3/10/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0310B2046,Temperature,11.7,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q531,yes
Three Mile Slough at San Joaquin River,3/10/2010 12:35,3/10/2010,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0310B0043,pH,7.86,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q530,no
Three Mile Slough at San Joaquin River,3/10/2010 12:36,3/10/2010,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFF0310B2046,pH,7.86,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q531,yes
Three Mile Slough at San Joaquin River,4/22/2010 13:00,4/22/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0113,Conductivity_top,236.5,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,results are the same as the 13:00 reading and the field record values,no
Three Mile Slough at San Joaquin River,4/22/2010 13:06,4/22/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0121,Conductivity_top,236.5,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 04/22/2010 shows 13:06 time for field instrument reading,yes
Three Mile Slough at San Joaquin River,4/22/2010 13:00,4/22/2010,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0113,Turbidity,15.4,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q538,no
Three Mile Slough at San Joaquin River,4/22/2010 13:06,4/22/2010,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0121,Turbidity,15.4,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q539,yes
Three Mile Slough at San Joaquin River,4/22/2010 13:00,4/22/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0113,Temperature,15.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q538,no
Three Mile Slough at San Joaquin River,4/22/2010 13:06,4/22/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0121,Temperature,15.9,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q539,yes
Three Mile Slough at San Joaquin River,4/22/2010 13:00,4/22/2010,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0113,pH,7.89,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q538,no
Three Mile Slough at San Joaquin River,4/22/2010 13:06,4/22/2010,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0410B0121,pH,7.89,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q539,yes
Three Mile Slough at San Joaquin River,9/14/2010 11:40,9/14/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2206,Conductivity_top,1239,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,results are the same as the 11:42 reading and the field record values,no
Three Mile Slough at San Joaquin River,9/14/2010 11:42,9/14/2010,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2216,Conductivity_top,1239,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 09/14/2010 shows 11:42 time for field instrument reading,yes
Three Mile Slough at San Joaquin River,9/14/2010 11:40,9/14/2010,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2206,Turbidity,7.44,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q546,no
Three Mile Slough at San Joaquin River,9/14/2010 11:42,9/14/2010,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2216,Turbidity,7.44,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q547,yes
Three Mile Slough at San Joaquin River,9/14/2010 11:40,9/14/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2206,Temperature,20.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q546,no
Three Mile Slough at San Joaquin River,9/14/2010 11:42,9/14/2010,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2216,Temperature,20.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q547,yes
Three Mile Slough at San Joaquin River,9/14/2010 11:40,9/14/2010,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2206,pH,8.03,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q546,no
Three Mile Slough at San Joaquin River,9/14/2010 11:42,9/14/2010,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0910B2216,pH,8.03,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q547,yes
Three Mile Slough at San Joaquin River,7/12/2011 9:33,7/12/2011,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFG0711B0073,Conductivity_top,112.8,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,results are the same as the 09:35 reading and the field record values,no
Three Mile Slough at San Joaquin River,7/12/2011 9:35,7/12/2011,Field Specific Conductance,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0711B2486,Conductivity_top,112.8,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 07/12/2011 shows 09:35 time for field instrument reading,yes
Three Mile Slough at San Joaquin River,7/12/2011 9:33,7/12/2011,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFG0711B0073,Turbidity,6.85,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q554,no
Three Mile Slough at San Joaquin River,7/12/2011 9:35,7/12/2011,Field Turbidity,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0711B2486,Turbidity,6.85,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q555,yes
Three Mile Slough at San Joaquin River,7/12/2011 9:33,7/12/2011,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFG0711B0073,Temperature,22.5,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q554,no
Three Mile Slough at San Joaquin River,7/12/2011 9:35,7/12/2011,Field Water Temperature,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0711B2486,Temperature,22.5,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q555,yes
Three Mile Slough at San Joaquin River,7/12/2011 9:33,7/12/2011,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFG0711B0073,pH,7.59,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q554,no
Three Mile Slough at San Joaquin River,7/12/2011 9:35,7/12/2011,Field pH,"3000 - Public, Review Status Unknown",Three Mile Slough,B9D80621412,CFJ0711B2486,pH,7.59,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,See Q555,yes
Victoria Canal near Byron,7/26/2012 10:05,7/26/2012,Field Specific Conductance,"3000 - Public, Review Status Unknown",Victoria Canal,B9D75231318,CFF0712B0068,Conductivity_top,236,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,results are the same as the 11:05 reading and the field record values,no
Victoria Canal near Byron,7/26/2012 11:05,7/26/2012,Field Specific Conductance,"3000 - Public, Review Status Unknown",Victoria Canal,B9D75231318,CFG0712B0379,Conductivity_top,236,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,Field sheet for this visit on 07/26/2012 shows 11:05 time for field instrument reading,yes
Victoria Canal near Byron,7/26/2012 10:05,7/26/2012,Field Turbidity,"3000 - Public, Review Status Unknown",Victoria Canal,B9D75231318,CFF0712B0068,Turbidity,6.1,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q562,no
Victoria Canal near Byron,7/26/2012 11:05,7/26/2012,Field Turbidity,"3000 - Public, Review Status Unknown",Victoria Canal,B9D75231318,CFG0712B0379,Turbidity,6.1,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,See Q563,yes
Victoria Canal near Byron,7/26/2012 10:05,7/26/2012,Field Water Temperature,"3000 - Public, Review Status Unknown",Victoria Canal,B9D75231318,CFF0712B0068,Temperature,23.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q562,no
Victoria Canal near Byron,7/26/2012 11:05,7/26/2012,Field Water Temperature,"3000 - Public, Review Status Unknown",Victoria Canal,B9D75231318,CFG0712B0379,Temperature,23.8,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,See Q563,yes
