StationName,DateTime,Analyte,DataStatus,ShortStationName,StationNumber,SampleCode,Date,AnalyteAbbr,Result,ResultSign,Units,Method,Depth,Description,Notes,Latitude,Longitude
Contra Costa PP Number 01,2015-02-11 11:45:00,Dissolved Chloride,"3000 - Public, Review Status Unknown",CONCOSPP1,B9591000,CF0215B0160,2015-02-11,DissChloride,417,=,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,NA,NA,NA,NA
Contra Costa PP Number 01,2015-02-11 11:45:00,Dissolved Chloride,"3000 - Public, Review Status Unknown",CONCOSPP1,B9591000,CF0215B0160,2015-02-11,DissChloride,418,=,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,NA,NA,NA,NA
Doughty Cut near Grantline Canal,1999-09-28 06:45:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFB0999A0636,1999-09-28,Turbidity,34,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,1999-09-28 06:45:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFB0999A0636,1999-09-28,Turbidity,33,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2000-05-09 06:30:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFB0500B0117,2000-05-09,Turbidity,21,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2000-05-09 06:30:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFB0500B0117,2000-05-09,Turbidity,22,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2000-08-29 07:05:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFB0800B0373,2000-08-29,Turbidity,21,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2000-08-29 07:05:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFB0800B0373,2000-08-29,Turbidity,22,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2003-04-29 07:00:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CGA0403B0602,2003-04-29,Turbidity,13,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2003-04-29 07:00:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CGA0403B0602,2003-04-29,Turbidity,12,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2004-06-16 06:23:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFC0604B0062,2004-06-16,Turbidity,28,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2004-06-16 06:23:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFC0604B0062,2004-06-16,Turbidity,27,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2005-09-13 07:30:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFD0905B0309,2005-09-13,Turbidity,15,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2005-09-13 07:30:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFD0905B0309,2005-09-13,Turbidity,16,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2009-10-21 07:31:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFC1009B1492,2009-10-21,Turbidity,10,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2009-10-21 07:31:00,Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CFC1009B1492,2009-10-21,Turbidity,9,=,N.T.U.,EPA 180.1 [D-2]*,1 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1247,2015-09-01,DissolvedOxygen,6.87,=,mg/L,EPA 360.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1258,2015-09-01,DissolvedOxygen,6.87,=,mg/L,EPA 360.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1247,2015-09-01,Conductivity_top,1051,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1258,2015-09-01,Conductivity_top,1051,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1258,2015-09-01,Turbidity,13.77,=,N.T.U.,EPA 180.1 (Field) [D-2]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1247,2015-09-01,Turbidity,13.77,=,N.T.U.,EPA 180.1 (Field) [D-2]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Water Temperature,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1247,2015-09-01,Temperature,25.4,=,°C,EPA 170.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field Water Temperature,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1258,2015-09-01,Temperature,25.4,=,°C,EPA 170.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field pH,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1247,2015-09-01,pH,7.56,=,pH Units,EPA 150.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-09-01 11:47:00,Field pH,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0915B1258,2015-09-01,pH,7.56,=,pH Units,EPA 150.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1522,2015-10-15,DissolvedOxygen,5.16,=,mg/L,EPA 360.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1533,2015-10-15,DissolvedOxygen,5.16,=,mg/L,EPA 360.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1522,2015-10-15,Conductivity_top,1224,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1533,2015-10-15,Conductivity_top,1224,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1522,2015-10-15,Turbidity,11.9,=,N.T.U.,EPA 180.1 (Field) [D-2]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1533,2015-10-15,Turbidity,11.9,=,N.T.U.,EPA 180.1 (Field) [D-2]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Water Temperature,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1522,2015-10-15,Temperature,22.1,=,°C,EPA 170.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field Water Temperature,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1533,2015-10-15,Temperature,22.1,=,°C,EPA 170.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field pH,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1522,2015-10-15,pH,7.49,=,pH Units,EPA 150.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2015-10-15 09:15:00,Field pH,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF1015B1533,2015-10-15,pH,7.49,=,pH Units,EPA 150.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0289,2016-02-16,DissolvedOxygen,10.6,=,mg/L,EPA 360.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Dissolved Oxygen,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0303,2016-02-16,DissolvedOxygen,10.6,=,mg/L,EPA 360.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0289,2016-02-16,Conductivity_top,1006,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0303,2016-02-16,Conductivity_top,1006,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0303,2016-02-16,Turbidity,7.52,=,N.T.U.,EPA 180.1 (Field) [D-2]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Turbidity,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0289,2016-02-16,Turbidity,7.52,=,N.T.U.,EPA 180.1 (Field) [D-2]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Water Temperature,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0289,2016-02-16,Temperature,16.4,=,°C,EPA 170.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field Water Temperature,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0303,2016-02-16,Temperature,16.4,=,°C,EPA 170.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field pH,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0289,2016-02-16,pH,8.02,=,pH Units,EPA 150.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
Doughty Cut near Grantline Canal,2016-02-16 11:58:00,Field pH,"3000 - Public, Review Status Unknown",DOUGHTY CUT - DGL,B9D74911256,CF0216B0303,2016-02-16,pH,8.02,=,pH Units,EPA 150.1 (Field) [1]*,.5 Meters,NA,NA,37.8109921,-121.3865619
False River near Oakley,2009-12-30 11:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1845,2009-12-30,Conductivity_top,1836,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2009-12-30 11:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1856,2009-12-30,Conductivity_top,1836,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2009-12-30 11:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1845,2009-12-30,Turbidity,12,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2009-12-30 11:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1856,2009-12-30,Turbidity,12,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2009-12-30 11:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1856,2009-12-30,Temperature,9.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2009-12-30 11:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1845,2009-12-30,Temperature,9.1,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2009-12-30 11:40:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1845,2009-12-30,pH,7.73,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2009-12-30 11:40:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF1209B1856,2009-12-30,pH,7.73,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-01-25 15:15:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0110B1901,2010-01-25,Conductivity_top,559,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-01-25 15:15:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0110B1892,2010-01-25,Conductivity_top,559,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-01-25 15:15:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0110B1901,2010-01-25,Turbidity,35.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-01-25 15:15:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0110B1892,2010-01-25,Turbidity,35.5,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-01-25 15:15:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0110B1901,2010-01-25,Temperature,9.2,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-01-25 15:15:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0110B1892,2010-01-25,Temperature,9.2,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1972,2010-02-16,Conductivity_top,238.6,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1952,2010-02-16,Conductivity_top,238.6,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1972,2010-02-16,Turbidity,26.7,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1952,2010-02-16,Turbidity,26.7,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1972,2010-02-16,Temperature,12.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1952,2010-02-16,Temperature,12.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1972,2010-02-16,pH,7.66,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-02-16 14:00:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0210B1952,2010-02-16,pH,7.66,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0310B2045,2010-03-10,Conductivity_top,262.6,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0042,2010-03-10,Conductivity_top,262.6,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0042,2010-03-10,Turbidity,14.7,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0310B2045,2010-03-10,Turbidity,14.7,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0042,2010-03-10,Temperature,12.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0310B2045,2010-03-10,Temperature,12.3,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0042,2010-03-10,pH,7.89,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-10 12:15:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFF0310B2045,2010-03-10,pH,7.89,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0097,2010-03-30,Conductivity_top,272.5,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0084,2010-03-30,Conductivity_top,272.5,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0084,2010-03-30,Turbidity,7.57,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0097,2010-03-30,Turbidity,7.57,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0097,2010-03-30,Temperature,15.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field Water Temperature,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0084,2010-03-30,Temperature,15.4,=,°C,EPA 170.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0097,2010-03-30,pH,8.08,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-03-30 09:40:00,Field pH,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0310B0084,2010-03-30,pH,8.08,=,pH Units,EPA 150.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-04-22 12:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0410B0120,2010-04-22,Conductivity_top,280.3,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-04-22 12:40:00,Field Specific Conductance,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0410B0112,2010-04-22,Conductivity_top,280.3,=,uS/cm@25 °C,EPA 120.1 (Field) [1]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-04-22 12:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0410B0112,2010-04-22,Turbidity,7.74,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
False River near Oakley,2010-04-22 12:40:00,Field Turbidity,"3000 - Public, Review Status Unknown",False R Nr Oakley,B9D80331400,CFJ0410B0120,2010-04-22,Turbidity,7.74,=,N.T.U.,EPA 180.1 (Field) [D-2]*,1 Meters,NA,NA,38.0558,-121.6669
